price,brand,model,year,condition,transmission,body_type,fuel_type,engine_capacity,mileage,car_age
12300000.0,Toyota,Taisor,2025,Brand New,Automatic,SUV / 4x4,Petrol,1000,0,1
8275000.0,Daihatsu,Taft,2022,Reconditioned,Automatic,SUV / 4x4,Petrol,660,31000,4
9500000.0,Mercedes Benz,C180,2010,Used,Automatic,Saloon,Petrol,1600,135000,16
9200000.0,Toyota,Axio,2015,Used,Automatic,Saloon,Petrol,1490,84000,11
7750000.0,Honda,Fit,2014,Used,Automatic,Hatchback,Hybrid,1500,109000,12
59500000.0,BMW,X5 M,2015,Used,Automatic,SUV / 4x4,Petrol,4400,17000,11
11500000.0,Mitsubishi,Outlander,2014,Used,Automatic,SUV / 4x4,Other fuel type,2000,155000,12
7400000.0,Toyota,Aqua,2013,Used,Automatic,Hatchback,Hybrid,1500,138000,13
17250000.0,Audi,Q3,2018,Used,Automatic,Hatchback,Petrol,1400,60000,8
86950000.0,Toyota,Land Cruiser Sahara,2024,Import,Automatic,SUV / 4x4,Petrol,3500,4900,2
67500000.0,Land Rover,Range Rover,2018,Used,Automatic,SUV / 4x4,Petrol,2000,75000,8
18500000.0,BMW,520d,2013,Used,Automatic,Saloon,Diesel,2000,224000,13
37000000.0,Volkswagen,Tiguan,2024,Reconditioned,Automatic,SUV / 4x4,Petrol,1500,5300,2
13990000.0,Honda,City,2025,Brand New,Automatic,Saloon,Petrol,1000,10,1
7950000.0,Toyota,Vitz,2018,Used,Automatic,Hatchback,Petrol,1000,85000,8
20500000.0,Toyota,Hilux,2017,Used,Automatic,SUV / 4x4,Diesel,2800,124000,9
1800000.0,Kia,Mentor,2000,Used,Manual,Saloon,Petrol,1490,12000,26
12000000.0,Toyota,RAV4,2014,Used,Automatic,SUV / 4x4,Petrol,2400,77000,12
6600000.0,Mitsubishi,eK Wagon,2025,Import,Automatic,MPV,Petrol,660,5000,1
6900000.0,Toyota,Axio,2007,Used,Automatic,Unknown,Petrol,1500,200000,19
3865000.0,Suzuki,Alto,2014,Used,Manual,Hatchback,Petrol,800,92000,12
41500000.0,Mercedes Benz,C200,2023,Used,Automatic,Saloon,Petrol,1500,7000,3
22500000.0,Honda,ZRV Z,2024,Reconditioned,Automatic,SUV / 4x4,Petrol,1500,5500,2
7650000.0,Toyota,Allion,2007,Used,Automatic,Saloon,Petrol,1800,190000,19
12300000.0,Nissan,X-Trail,2017,Used,Automatic,SUV / 4x4,Petrol,2000,81000,9
18900000.0,Honda,Vezel,2025,Brand New,Automatic,SUV / 4x4,Petrol,1500,250,1
7150000.0,Toyota,Vitz,2015,Used,Automatic,Hatchback,Petrol,1000,113000,11
8850000.0,Honda,Vezel,2014,Used,Automatic,SUV / 4x4,Hybrid,1500,178000,12
1800000.0,Hyundai,Santro,2002,Used,Manual,Hatchback,Petrol,1086,173000,24
10350000.0,Suzuki,XBee,2024,Used,Automatic,SUV / 4x4,Hybrid,990,10000,2
12790000.0,Toyota,Aqua,2023,Reconditioned,Automatic,Hatchback,Hybrid,1490,15000,3
14000000.0,Nissan,Aura,2023,Import,Automatic,Unknown,Hybrid,1200,19000,3
8600000.0,Honda,Vezel,2014,Used,Automatic,SUV / 4x4,Hybrid,1500,158500,12
55000000.0,Toyota,Land Cruiser Prado,2025,Import,Automatic,SUV / 4x4,Petrol,2700,0,1
15000000.0,Toyota,Auris,2016,Used,Automatic,Saloon,Petrol,1200,55000,10
15500000.0,Mitsubishi,Outlander,2015,Used,Automatic,SUV / 4x4,Hybrid,1990,175600,11
9200000.0,Suzuki,XBee,2023,Reconditioned,Automatic,Hatchback,Hybrid,996,17650,3
2900000.0,Nissan,March,1997,Used,Manual,Hatchback,Petrol,1300,109066,29
6200000.0,Toyota,Yaris,2007,Used,Manual,Saloon,Petrol,1300,177000,19
7950000.0,Toyota,Vitz,2018,Used,Automatic,Hatchback,Petrol,1000,85000,8
8295000.0,Suzuki,Wagon R ZX,2024,Used,Automatic,MPV,Hybrid,650,16000,2
11575000.0,Honda,Vezel,2017,Used,Automatic,Hatchback,Petrol,1500,75000,9
6950000.0,Toyota,Prius,2011,Used,Automatic,Hatchback,Hybrid,1500,187000,15
7990000.0,Suzuki,Hustler,2025,Reconditioned,Automatic,Hatchback,Hybrid,660,2000,1
24000000.0,Ford,Ranger,2017,Used,Automatic,Unknown,Diesel,3200,86000,9
3800000.0,Suzuki,Alto,2015,Used,Manual,Hatchback,Petrol,800,76000,11
6390000.0,Mazda,Carol,2023,Reconditioned,Automatic,Hatchback,Petrol,660,12000,3
8390000.0,Suzuki,Wagon R FX,2025,Brand New,Automatic,Hatchback,Hybrid,650,0,1
8750000.0,Suzuki,Wagon R ZX,2025,Brand New,Automatic,MPV,Hybrid,650,0,1
52500000.0,Toyota,Land Cruiser Sahara,2013,Used,Automatic,SUV / 4x4,Diesel,4416,100200,13
2595000.0,Micro,Panda,2013,Used,Manual,Hatchback,Petrol,1000,141000,13
13990000.0,Honda,City,2025,Reconditioned,Automatic,Saloon,Petrol,1000,0,1
17000000.0,Volkswagen,Tiguan,2018,Reconditioned,Automatic,SUV / 4x4,Petrol,1400,57000,8
60000000.0,Land Rover,Range Rover Sport,2018,Used,Automatic,SUV / 4x4,Petrol,2000,60000,8
15500000.0,Audi,A3,2023,Import,Automatic,Saloon,Petrol,1000,10000,3
7090000.0,Suzuki,Wagon R Stingray,2018,Used,Automatic,Hatchback,Hybrid,650,66367,8
7500000.0,Honda,Fit,2014,Used,Automatic,Hatchback,Hybrid,1500,148000,12
6900000.0,Toyota,Corolla,2011,Used,Manual,Saloon,Diesel,2000,172905,15
5800000.0,Suzuki,Celerio,2015,Used,Automatic,Hatchback,Petrol,1000,57000,11
10495000.0,Toyota,Roomy,2024,Reconditioned,Automatic,MPV,Petrol,1000,5000,2
15000000.0,Toyota,Axio,2025,Used,Automatic,Saloon,Petrol,1500,3000,1
16000000.0,Audi,A3,2024,Import,Automatic,Hatchback,Petrol,1000,10000,2
11190000.0,Toyota,Raize,2023,Reconditioned,Automatic,SUV / 4x4,Petrol,1000,19500,3
13550000.0,Toyota,Raize,2024,Reconditioned,Automatic,SUV / 4x4,Hybrid,1200,9000,2
16200000.0,Toyota,Yaris Ativ,2025,Brand New,Tiptronic,Saloon,Petrol,1200,0,1
6075000.0,Perodua,Axia,2017,Used,Automatic,Hatchback,Petrol,650,52597,9
5590000.0,Suzuki,Wagon R Stingray,2015,Used,Automatic,Hatchback,Hybrid,650,177097,11
16800000.0,Honda,CRV,2018,Used,Automatic,Unknown,Petrol,1997,121000,8
1650000.0,Toyota,Harrier,2015,Reconditioned,Automatic,Hatchback,Hybrid,250,115000,11
4400000.0,Suzuki,Swift,2004,Used,Automatic,Hatchback,Petrol,1320,140000,22
5750000.0,Nissan,Dayz,2015,Used,Automatic,Station wagon,Petrol,660,117000,11
2500000.0,Suzuki,Maruti,2012,Used,Manual,Hatchback,Petrol,800,65000,14
28000000.0,Mercedes Benz,E220,2016,Used,Automatic,Saloon,Diesel,2000,60000,10
12000000.0,Kia,Other Model,2026,Brand New,Automatic,SUV / 4x4,Petrol,1000,0,0
7450000.0,Suzuki,Wagon R FX,2024,Reconditioned,Automatic,Hatchback,Petrol,650,5000,2
6800000.0,Honda,Insight,2009,Used,Automatic,Hatchback,Hybrid,1300,195000,17
14000000.0,Toyota,Raize,2025,Brand New,Automatic,SUV / 4x4,Hybrid,1200,0,1
7350000.0,Daihatsu,Hijet,2023,Brand New,Automatic,MPV,Petrol,650,500,3
16975000.0,Honda,Vezel,2023,Reconditioned,Automatic,SUV / 4x4,Hybrid,1500,10000,3
2650000.0,Nissan,Sunny,1999,Used,Manual,Saloon,Diesel,1990,220000,27
7475000.0,Nissan,Dayz,2023,Reconditioned,Automatic,Hatchback,Petrol,650,5000,3
3975000.0,Suzuki,Alto,2015,Used,Manual,Hatchback,Petrol,800,70000,11
11900000.0,Nissan,Aura,2023,Import,Automatic,Unknown,Hybrid,1200,23000,3
9800000.0,Toyota,Axio,2016,Used,Automatic,Saloon,Hybrid,1500,119000,10
4600000.0,Micro,Panda Cross,2018,Used,Automatic,SUV / 4x4,Petrol,1000,11517,8
20950000.0,Nissan,Patrol,2008,Used,Automatic,SUV / 4x4,Diesel,3000,235000,18
23000000.0,Toyota,Hilux,2024,Import,Automatic,SUV / 4x4,Diesel,2400,14000,2
13000000.0,Nissan,Qashqai,2018,Used,Automatic,SUV / 4x4,Petrol,1200,51000,8
8575000.0,Daihatsu,Taft,2025,Brand New,Automatic,Hatchback,Petrol,650,0,1
2900000.0,Suzuki,Wagon R,2001,Used,Automatic,Hatchback,Petrol,660,20000,25
8350000.0,Toyota,Vitz,2018,Used,Automatic,Hatchback,Petrol,1000,32000,8
12500000.0,Kia,Other Model,2025,Used,Automatic,SUV / 4x4,Petrol,1000,9750,1
18500000.0,Honda,CRV,2018,Used,Automatic,Unknown,Petrol,1498,64000,8
13500000.0,Toyota,CHR,2017,Used,Automatic,SUV / 4x4,Petrol,1200,128000,9
3000000.0,Tata,Indica,2015,Used,Manual,Hatchback,Petrol,1400,109000,11
6200000.0,Suzuki,Wagon R FZ,2017,Used,Automatic,Unknown,Petrol,725,178000,9
4000000.0,Toyota,Corolla,1996,Used,Automatic,Saloon,Petrol,1500,264562,30
3650000.0,Nissan,Sunny,1998,Used,Automatic,Saloon,Petrol,650,140000,28
4900000.0,Mahindra,KUV 100,2020,Used,Manual,SUV / 4x4,Petrol,1200,86000,6
7000000.0,Mazda,3,2011,Used,Automatic,Saloon,Petrol,1600,103000,15
3300000.0,Mazda,Familia,2000,Used,Automatic,Unknown,Petrol,1490,131448,26
59500000.0,Toyota,Crown,2025,Brand New,Automatic,SUV / 4x4,Hybrid,2500,0,1
47500000.0,Jeep,Wrangler,2018,Used,Automatic,SUV / 4x4,Petrol,2000,68000,8
9950000.0,Kia,Sportage,2013,Used,Automatic,SUV / 4x4,Diesel,2000,134000,13
7175000.0,Nissan,Dayz,2024,Reconditioned,Automatic,Hatchback,Petrol,660,2800,2
32500000.0,Toyota,Voxy,2025,Brand New,Automatic,MPV,Hybrid,1800,0,1
16750000.0,Toyota,Yaris Cross,2025,Brand New,Automatic,SUV / 4x4,Hybrid,1500,0,1
5200000.0,Mitsubishi,Lancer,2002,Used,Manual,Saloon,Petrol,1300,241000,24
16400000.0,Toyota,Yaris,2023,Brand New,Tiptronic,SUV / 4x4,Hybrid,1500,0,3
14000000.0,Toyota,Raize,2025,Brand New,Automatic,SUV / 4x4,Hybrid,1200,0,1
28500000.0,BMW,520d,2016,Used,Automatic,Saloon,Diesel,2000,47000,10
12800000.0,Toyota,Rush,2018,Used,Automatic,SUV / 4x4,Petrol,1490,96170,8
4575000.0,Toyota,Corolla,1998,Used,Automatic,Saloon,Petrol,1500,190000,28
2600000.0,Micro,Panda,2010,Used,Manual,Hatchback,Petrol,1100,50000,16
13150000.0,Toyota,Axio,2019,Used,Automatic,Saloon,Hybrid,1500,157000,7
27500000.0,Mercedes Benz,E350,2017,Used,Automatic,Saloon,Hybrid,2000,65000,9
2600000.0,Maruti Suzuki,800,2011,Used,Manual,Hatchback,Petrol,800,62000,15
7500000.0,Toyota,Axio,2008,Used,Automatic,Saloon,Petrol,1500,173000,18
13900000.0,Toyota,Raize,2025,Brand New,Automatic,SUV / 4x4,Petrol,1190,0,1
16200000.0,Toyota,Yaris Ativ,2025,Brand New,Tiptronic,Saloon,Petrol,1200,0,1
8200000.0,Hyundai,Venue,2019,Used,Automatic,SUV / 4x4,Petrol,1000,62000,7
8700000.0,Nissan,Note,2020,Used,Automatic,Hatchback,Petrol,1200,44000,6
20075000.0,Honda,Vezel,2025,Brand New,Automatic,SUV / 4x4,Hybrid,1500,0,1
72500000.0,Land Rover,Defender,2023,Brand New,Automatic,SUV / 4x4,Petrol,2000,0,3
17600000.0,Honda,Vezel,2024,Used,Automatic,SUV / 4x4,Hybrid,1490,20000,2
35000000.0,Ford,Raptor Ranger,2025,Brand New,Tiptronic,SUV / 4x4,Diesel,2000,0,1
12200000.0,Toyota,Raize,2024,Import,Automatic,SUV / 4x4,Hybrid,1200,13000,2
4600000.0,Suzuki,Celerio,2015,Used,Manual,Hatchback,Petrol,1000,135000,11
14000000.0,Toyota,Raize,2025,Brand New,Automatic,SUV / 4x4,Hybrid,1200,0,1
7675000.0,Toyota,Vitz,2017,Used,Automatic,Hatchback,Petrol,1000,93000,9
13850000.0,Honda,City,2025,Brand New,Automatic,Saloon,Petrol,1000,50,1
7550000.0,Suzuki,Swift,2017,Used,Tiptronic,Unknown,Petrol,990,121000,9
13870000.0,Honda,City,2025,Brand New,Automatic,Saloon,Petrol,1000,50,1
12600000.0,Toyota,Raize,2025,Brand New,Automatic,Hatchback,Petrol,1000,380,1
2850000.0,Suzuki,Wagon R,2006,Used,Manual,Hatchback,Petrol,1000,159600,20
18000000.0,Honda,Vezel,2025,Brand New,Automatic,SUV / 4x4,Hybrid,1500,3,1
9750000.0,Suzuki,S-Cross,2018,Used,Automatic,SUV / 4x4,Petrol,1000,69000,8
7995000.0,Honda,Fit,2015,Used,Automatic,Hatchback,Hybrid,1500,96000,11
18000000.0,Honda,Vezel,2025,Brand New,Automatic,SUV / 4x4,Hybrid,1500,3,1
8000000.0,Toyota,Vitz,2017,Used,Automatic,Hatchback,Petrol,1000,80000,9
12675000.0,Toyota,Raize,2025,Brand New,Automatic,SUV / 4x4,Petrol,1000,0,1
2450000.0,Suzuki,Maruti,2013,Used,Manual,Unknown,Petrol,800,50000,13
18000000.0,Honda,Vezel,2025,Brand New,Automatic,SUV / 4x4,Hybrid,1500,3,1
13850000.0,Honda,City,2025,Brand New,Automatic,Saloon,Petrol,1000,50,1
7950000.0,Honda,Fit,2014,Used,Automatic,Hatchback,Petrol,1500,145000,12
13850000.0,Honda,City,2025,Brand New,Automatic,Saloon,Petrol,1000,10,1
11875000.0,Kia,Sportage,2015,Used,Automatic,SUV / 4x4,Diesel,2200,142000,11
18000000.0,Honda,Vezel,2025,Brand New,Automatic,SUV / 4x4,Hybrid,1500,3,1
5475000.0,Toyota,Pixis,2016,Used,Automatic,Hatchback,Petrol,650,60000,10
9500000.0,Toyota,Yaris,2026,Import,Automatic,Unknown,Petrol,1000,9,0
13000000.0,Toyota,Raize,2024,Used,Automatic,SUV / 4x4,Hybrid,1190,8000,2
17395000.0,Toyota,CHR,2023,Reconditioned,Automatic,SUV / 4x4,Petrol,1200,17000,3
36500000.0,Mercedes Benz,GLB,2025,Brand New,Automatic,SUV / 4x4,Petrol,1300,97,1
7395000.0,Suzuki,Swift,2017,Used,Automatic,Hatchback,Petrol,1300,88000,9
18000000.0,Honda,Vezel,2025,Brand New,Automatic,SUV / 4x4,Hybrid,1500,3,1
7950000.0,Toyota,Aqua,2015,Used,Automatic,Unknown,Petrol,1500,130000,11
4275000.0,Daihatsu,Mira,2008,Used,Automatic,Hatchback,Petrol,650,178000,18
29500000.0,Toyota,Hilux,2025,Brand New,Automatic,SUV / 4x4,Diesel,2800,0,1
10250000.0,Suzuki,XBee,2023,Reconditioned,Automatic,SUV / 4x4,Hybrid,996,6100,3
14250000.0,Toyota,Raize,2025,Brand New,Automatic,SUV / 4x4,Hybrid,1200,10,1
10275000.0,Toyota,Yaris,2025,Brand New,Automatic,Hatchback,Petrol,1000,0,1
15850000.0,Honda,CRV,2018,Used,Automatic,SUV / 4x4,Petrol,1500,132000,8
4000000.0,Nissan,Cefiro,1998,Used,Automatic,Saloon,Petrol,2000,168025,28
11900000.0,Toyota,Raize,2025,Import,Automatic,SUV / 4x4,Petrol,1000,0,1
3950000.0,Hyundai,Eon,2015,Used,Manual,Hatchback,Petrol,814,182000,11
19675000.0,Honda,Vezel,2024,Reconditioned,Automatic,SUV / 4x4,Hybrid,1500,5000,2
7000000.0,Toyota,Rush,2007,Used,Automatic,SUV / 4x4,Petrol,1400,125000,19
14500000.0,Toyota,Premio,2016,Used,Automatic,Unknown,Petrol,1500,148000,10
21500000.0,Toyota,Yaris Cross,2025,Brand New,Automatic,SUV / 4x4,Petrol,1500,0,1
11750000.0,Toyota,Raize,2024,Reconditioned,Automatic,SUV / 4x4,Petrol,1000,4000,2
7000000.0,Suzuki,Wagon R FX,2024,Import,Automatic,Hatchback,Petrol,650,1000,2
17950000.0,Honda,Vezel,2024,Reconditioned,Automatic,SUV / 4x4,Hybrid,1500,4000,2
12450000.0,Toyota,CHR,2018,Used,Automatic,Unknown,Petrol,1200,114000,8
21500000.0,Toyota,Yaris Cross,2025,Brand New,Automatic,SUV / 4x4,Petrol,1500,0,1
2350000.0,Maruti Suzuki,800,2007,Used,Manual,Unknown,Petrol,800,72000,19
7600000.0,Kia,Sportage,2011,Used,Automatic,Unknown,Petrol,2000,181000,15
18200000.0,Toyota,Yaris Ativ,2025,Brand New,Automatic,Saloon,Hybrid,1500,3,1
6350000.0,Perodua,Bezza,2017,Used,Automatic,Saloon,Petrol,1000,95000,9
11950000.0,Toyota,Raize,2025,Import,Automatic,SUV / 4x4,Petrol,1000,1000,1
8850000.0,Toyota,Yaris,2022,Reconditioned,Automatic,Station wagon,Petrol,990,31000,4
29800000.0,Toyota,Other Model,2025,Brand New,Automatic,SUV / 4x4,Diesel,2800,0,1
16850000.0,Toyota,Corolla,2023,Reconditioned,Automatic,Saloon,Petrol,1500,600,3
67900000.0,Daihatsu,Mira,2024,Reconditioned,Automatic,Hatchback,Petrol,650,1200,2
11750000.0,Toyota,Raize,2024,Reconditioned,Automatic,SUV / 4x4,Petrol,1000,4000,2
4975000.0,Suzuki,Celerio,2016,Used,Automatic,Hatchback,Petrol,1000,94000,10
29000000.0,Toyota,Hilux,2025,Brand New,Automatic,SUV / 4x4,Diesel,2800,0,1
8950000.0,Honda,Grace,2015,Used,Automatic,Saloon,Hybrid,1500,160000,11
12500000.0,Toyota,Aqua,2024,Import,Automatic,Unknown,Hybrid,1500,10000,2
30875000.0,BMW,X1,2025,Import,Automatic,SUV / 4x4,Petrol,1500,2000,1
7600000.0,Honda,Fit,2013,Used,Automatic,Unknown,Hybrid,1499,120000,13
14800000.0,Toyota,Aqua,2024,Import,Automatic,Unknown,Hybrid,1500,10000,2
4975000.0,Suzuki,Celerio,2016,Used,Automatic,Hatchback,Petrol,1000,96000,10
29575000.0,BMW,220i,2025,Import,Automatic,Saloon,Petrol,1500,4000,1
9490000.0,Toyota,Axio,2014,Used,Automatic,Unknown,Hybrid,1490,127262,12
5275000.0,Suzuki,Celerio,2017,Used,Automatic,Hatchback,Petrol,1000,93000,9
50000000.0,BMW,i5,2024,Brand New,Automatic,Saloon,Electric,85,0,2
7500000.0,Toyota,Vitz,2017,Used,Automatic,Hatchback,Petrol,1000,130000,9
24000000.0,BMW,X5,2016,Used,Automatic,SUV / 4x4,Hybrid,2000,108000,10
35875000.0,Mercedes Benz,GLB,2025,Used,Automatic,SUV / 4x4,Petrol,1300,12000,1
4650000.0,Nissan,March,2007,Used,Automatic,Hatchback,Petrol,1240,132000,19
61500000.0,Toyota,Vellfire,2024,Reconditioned,Automatic,MPV,Hybrid,2500,18000,2
2695000.0,Hyundai,Elantra,2000,Used,Manual,Saloon,Petrol,1599,169500,26
28700000.0,Toyota,Land Cruiser Sahara,2025,Brand New,Manual,SUV / 4x4,Diesel,2800,0,1
42000000.0,Toyota,Other Model,2025,Used,Manual,SUV / 4x4,Diesel,2800,5000,1
53000000.0,Toyota,Land Cruiser Prado,2023,Reconditioned,Automatic,SUV / 4x4,Petrol,2700,2500,3
4900000.0,Mahindra,KUV 100,2020,Used,Manual,SUV / 4x4,Petrol,1200,86000,6
12000000.0,Mitsubishi,L200,2016,Used,Manual,Unknown,Diesel,2500,185000,10
2695000.0,Nissan,March,1995,Used,Manual,Hatchback,Petrol,1300,150000,31
6350000.0,Perodua,Bezza,2017,Used,Automatic,Saloon,Petrol,1000,95000,9
4150000.0,Suzuki,Other Model,2012,Used,Manual,Hatchback,Petrol,1200,235000,14
5230000.0,Suzuki,Alto,2017,Used,Automatic,Hatchback,Petrol,650,111941,9
12900000.0,Toyota,Raize,2025,Import,Automatic,SUV / 4x4,Hybrid,1200,0,1
7500000.0,Honda,Fit,2014,Used,Automatic,Hatchback,Hybrid,1500,148000,12
13800000.0,Toyota,CHR,2018,Used,Automatic,Unknown,Petrol,1200,93000,8
16250000.0,Jeep,Compass,2019,Used,Automatic,SUV / 4x4,Petrol,1400,125000,7
6600000.0,Honda,S660,2015,Used,Automatic,Convertible,Petrol,660,60000,11
64500000.0,Land Rover,Defender,2020,Used,Automatic,SUV / 4x4,Diesel,2000,28000,6
9850000.0,Honda,Grace,2017,Used,Tiptronic,Saloon,Hybrid,1500,109000,9
19800000.0,Peugeot,5008,2020,Used,Automatic,SUV / 4x4,Petrol,1200,57000,6
8500000.0,Toyota,Vitz,2018,Used,Automatic,Hatchback,Petrol,990,47000,8
13500000.0,Toyota,Corolla,2024,Reconditioned,Automatic,Station wagon,Hybrid,1500,9000,2
7200000.0,Toyota,Vitz,2016,Used,Automatic,Hatchback,Petrol,990,102000,10
4350000.0,Hyundai,Eon,2016,Used,Manual,Hatchback,Petrol,814,90400,10
7300000.0,Nissan,Dayz,2023,Reconditioned,Automatic,MPV,Petrol,660,25000,3
21950000.0,Honda,ZRV Z,2024,Import,Automatic,SUV / 4x4,Petrol,1500,3000,2
2150000.0,Nissan,Sunny,1992,Used,Manual,Saloon,Diesel,1500,100000,34
7950000.0,Honda,Fit,2014,Used,Automatic,Hatchback,Petrol,1500,145000,12
2550000.0,Mitsubishi,Lancer,1998,Used,Automatic,Saloon,Petrol,1500,168880,28
11200000.0,Toyota,Hilux,2010,Used,Manual,SUV / 4x4,Diesel,2500,107000,16
22500000.0,Toyota,Land Cruiser Prado,2010,Used,Automatic,SUV / 4x4,Petrol,2700,150000,16
12500000.0,Toyota,Premio,2014,Used,Automatic,Saloon,Petrol,1497,196000,12
8700000.0,DFSK,Glory,2021,Used,Tiptronic,Hatchback,Petrol,1500,77000,5
38900000.0,BMW,740Le,2016,Used,Automatic,Saloon,Petrol,2000,60000,10
7250000.0,Toyota,Vitz,2015,Used,Automatic,Hatchback,Petrol,1000,90706,11
5400000.0,Perodua,Axia,2016,Used,Automatic,Hatchback,Petrol,1000,220000,10
10975000.0,Toyota,Roomy,2025,Brand New,Automatic,Saloon,Petrol,1000,0,1
15100000.0,Toyota,Yaris Cross,2025,Import,Automatic,SUV / 4x4,Hybrid,1500,14000,1
8350000.0,Toyota,Vitz,2018,Used,Automatic,Hatchback,Petrol,990,72000,8
4200000.0,Renault,KWID,2018,Used,Manual,Hatchback,Petrol,800,121500,8
24500000.0,Mercedes Benz,A180,2024,Import,Automatic,Saloon,Petrol,1330,7000,2
22500000.0,Audi,A3,2023,Import,Automatic,Unknown,Petrol,1000,10000,3
19950000.0,Ssang Yong,Rexton,2017,Used,Automatic,SUV / 4x4,Diesel,2000,112000,9
5095000.0,Micro,Actyon,2008,Used,Automatic,SUV / 4x4,Diesel,1998,231142,18
30000000.0,Mercedes Benz,E180,2019,Used,Tiptronic,Saloon,Petrol,1497,27000,7
29600000.0,Ford,Raptor Ranger,2024,Brand New,Tiptronic,SUV / 4x4,Diesel,3000,0,2
14500000.0,Volkswagen,T-Cross,2024,Reconditioned,Automatic,Unknown,Petrol,1000,3000,2
5350000.0,Daihatsu,Mira,2015,Used,Automatic,Hatchback,Petrol,650,93600,11
13550000.0,Toyota,Allion,2016,Used,Automatic,Saloon,Petrol,1500,100000,10
8090000.0,Suzuki,Hustler,2025,Brand New,Automatic,Hatchback,Hybrid,650,250,1
6180000.0,Perodua,Bezza,2017,Used,Automatic,Saloon,Petrol,998,138000,9
3355000.0,Micro,Panda,2016,Used,Manual,Hatchback,Petrol,1342,29600,10
13550000.0,Toyota,Allion,2016,Used,Automatic,Saloon,Petrol,1500,100000,10
7950000.0,Honda,Fit,2014,Used,Automatic,Hatchback,Petrol,1500,145000,12
12250000.0,Nissan,Note,2024,Reconditioned,Automatic,Unknown,Electric,1200,11000,2
20200000.0,Honda,Vezel,2026,Import,Automatic,SUV / 4x4,Hybrid,1500,0,0
12090000.0,Honda,Civic,2017,Used,Automatic,Hatchback,Petrol,1000,78000,9
40000000.0,Land Rover,Discovery Sport,2025,Import,Automatic,SUV / 4x4,Hybrid,1500,5000,1
9800000.0,DFSK,Glory,2023,Used,Automatic,SUV / 4x4,Petrol,1500,23500,3
11550000.0,Honda,Vezel,2016,Used,Automatic,SUV / 4x4,Hybrid,1500,112000,10
7500000.0,Suzuki,Wagon R FX,2025,Brand New,Automatic,Unknown,Petrol,658,0,1
13550000.0,Toyota,Allion,2017,Used,Automatic,Saloon,Petrol,1500,100000,9
6330000.0,Suzuki,Wagon R FX,2017,Used,Automatic,Hatchback,Hybrid,650,94885,9
17600000.0,Honda,Vezel,2026,Import,Automatic,SUV / 4x4,Hybrid,1500,0,0
8650000.0,Suzuki,Wagon R,2025,Brand New,Automatic,Unknown,Hybrid,660,0,1
17000000.0,Audi,A3,2024,Import,Automatic,Saloon,Petrol,1000,10000,2
8250000.0,Toyota,Passo,2023,Reconditioned,Automatic,Hatchback,Petrol,1000,17000,3
8150000.0,Honda,Insight,2011,Used,Automatic,Saloon,Hybrid,1500,185000,15
16000000.0,Volkswagen,Tiguan,2018,Used,Automatic,SUV / 4x4,Petrol,1399,78000,8
10990000.0,Toyota,Urban Cruiser,2025,Brand New,Automatic,Hatchback,Petrol,1000,0,1
5500000.0,Suzuki,Celerio,2017,Used,Automatic,Hatchback,Petrol,998,108700,9
6500000.0,Suzuki,Alto,2017,Used,Automatic,Hatchback,Petrol,650,83000,9
32500000.0,Mercedes Benz,C200,2024,Import,Automatic,Saloon,Petrol,1500,7000,2
19600000.0,Honda,Vezel,2025,Brand New,Automatic,SUV / 4x4,Hybrid,1490,0,1
21000000.0,Porsche,Cayenne,2011,Used,Automatic,SUV / 4x4,Petrol,3000,237800,15
1825000.0,Toyota,Corolla,1991,Used,Manual,Saloon,Petrol,1290,320000,35
8120000.0,Honda,Vezel,2013,Used,Automatic,SUV / 4x4,Hybrid,1490,148100,13
29450000.0,Toyota,Hilux,2026,Brand New,Automatic,SUV / 4x4,Diesel,2800,0,0
7700000.0,Toyota,Vitz,2018,Used,Automatic,Hatchback,Petrol,1000,41500,8
92000000.0,Land Rover,Defender,2026,Brand New,Automatic,SUV / 4x4,Hybrid,2000,0,0
11800000.0,Toyota,Premio,2013,Used,Automatic,Saloon,Petrol,1490,108000,13
8650000.0,Suzuki,Wagon R,2025,Brand New,Automatic,Unknown,Hybrid,660,0,1
3250000.0,Toyota,Corolla,1996,Used,Automatic,Saloon,Diesel,2000,254000,30
8950000.0,Toyota,Prius,2009,Used,Automatic,Saloon,Hybrid,1800,98800,17
8875000.0,Suzuki,Wagon R ZX,2025,Brand New,Automatic,Hatchback,Hybrid,660,0,1
29450000.0,Toyota,Hilux,2026,Brand New,Automatic,SUV / 4x4,Diesel,2800,0,0
4800000.0,Suzuki,Celerio,2015,Used,Automatic,Hatchback,Petrol,1000,122000,11
9750000.0,Toyota,Yaris,2024,Reconditioned,Automatic,Hatchback,Petrol,1000,5000,2
8450000.0,Toyota,Vitz,2018,Used,Automatic,Unknown,Petrol,990,88000,8
7285000.0,Toyota,Axio,2008,Used,Automatic,Saloon,Petrol,1500,156000,18
12500000.0,Audi,A3,2023,Import,Automatic,Hatchback,Petrol,1000,10000,3
7500000.0,Honda,Fit,2014,Used,Automatic,Hatchback,Hybrid,1490,200000,12
19500000.0,BMW,318i,2017,Used,Automatic,Saloon,Petrol,1500,65000,9
6800000.0,Suzuki,Swift,2014,Used,Automatic,Hatchback,Petrol,1400,110009,12
9250000.0,Toyota,Yaris,2023,Reconditioned,Automatic,Hatchback,Petrol,1000,2500,3
